country	Lat	Long	date	Number of COVID-19 related deaths
Hungary	47.1625	19.5033	4/13/20	109
Hungary	47.1625	19.5033	4/14/20	122
Hungary	47.1625	19.5033	4/15/20	134
Hungary	47.1625	19.5033	4/16/20	142
Hungary	47.1625	19.5033	4/2/20	21
Hungary	47.1625	19.5033	4/3/20	26
Hungary	47.1625	19.5033	4/4/20	32
Hungary	47.1625	19.5033	4/5/20	34
Hungary	47.1625	19.5033	4/6/20	38
Hungary	47.1625	19.5033	4/7/20	47
Hungary	47.1625	19.5033	4/8/20	58
Hungary	47.1625	19.5033	4/9/20	66
Iceland	64.9631	-19.0208	1/22/20	0
Iceland	64.9631	-19.0208	1/23/20	0
Iceland	64.9631	-19.0208	1/24/20	0
Iceland	64.9631	-19.0208	1/25/20	0
Iceland	64.9631	-19.0208	1/26/20	0
Iceland	64.9631	-19.0208	1/27/20	0
Iceland	64.9631	-19.0208	1/28/20	0
Iceland	64.9631	-19.0208	1/29/20	0
Iceland	64.9631	-19.0208	1/30/20	0
Iceland	64.9631	-19.0208	1/31/20	0
Iceland	64.9631	-19.0208	2/1/20	0
Iceland	64.9631	-19.0208	2/10/20	0
Iceland	64.9631	-19.0208	2/11/20	0
Iceland	64.9631	-19.0208	2/12/20	0
Iceland	64.9631	-19.0208	2/13/20	0
Iceland	64.9631	-19.0208	2/14/20	0
Iceland	64.9631	-19.0208	2/15/20	0
Iceland	64.9631	-19.0208	2/16/20	0
Iceland	64.9631	-19.0208	2/17/20	0
Iceland	64.9631	-19.0208	2/18/20	0
Iceland	64.9631	-19.0208	2/19/20	0
Iceland	64.9631	-19.0208	2/2/20	0
Iceland	64.9631	-19.0208	2/20/20	0
Iceland	64.9631	-19.0208	2/21/20	0
Iceland	64.9631	-19.0208	2/22/20	0
Iceland	64.9631	-19.0208	2/23/20	0
Iceland	64.9631	-19.0208	2/24/20	0
Iceland	64.9631	-19.0208	2/25/20	0
Iceland	64.9631	-19.0208	2/26/20	0
Iceland	64.9631	-19.0208	2/27/20	0
Iceland	64.9631	-19.0208	2/28/20	0
Iceland	64.9631	-19.0208	2/29/20	0
Iceland	64.9631	-19.0208	2/3/20	0
Iceland	64.9631	-19.0208	2/4/20	0
Iceland	64.9631	-19.0208	2/5/20	0
Iceland	64.9631	-19.0208	2/6/20	0
Iceland	64.9631	-19.0208	2/7/20	0
Iceland	64.9631	-19.0208	2/8/20	0
Iceland	64.9631	-19.0208	2/9/20	0
Iceland	64.9631	-19.0208	3/1/20	0
Iceland	64.9631	-19.0208	3/10/20	0
Iceland	64.9631	-19.0208	3/11/20	0
Iceland	64.9631	-19.0208	3/12/20	0
Iceland	64.9631	-19.0208	3/13/20	0
Iceland	64.9631	-19.0208	3/14/20	0
Iceland	64.9631	-19.0208	3/15/20	5
Iceland	64.9631	-19.0208	3/16/20	0
Iceland	64.9631	-19.0208	3/17/20	1
Iceland	64.9631	-19.0208	3/18/20	1
Iceland	64.9631	-19.0208	3/19/20	1
Iceland	64.9631	-19.0208	3/2/20	0
Iceland	64.9631	-19.0208	3/20/20	0
Iceland	64.9631	-19.0208	3/21/20	1
Iceland	64.9631	-19.0208	3/22/20	1
Iceland	64.9631	-19.0208	3/23/20	1
Iceland	64.9631	-19.0208	3/24/20	2
Iceland	64.9631	-19.0208	3/25/20	2
Iceland	64.9631	-19.0208	3/26/20	2
Iceland	64.9631	-19.0208	3/27/20	2
Iceland	64.9631	-19.0208	3/28/20	2
Iceland	64.9631	-19.0208	3/29/20	2
Iceland	64.9631	-19.0208	3/3/20	0
Iceland	64.9631	-19.0208	3/30/20	2
Iceland	64.9631	-19.0208	3/31/20	2
Iceland	64.9631	-19.0208	3/4/20	0
Iceland	64.9631	-19.0208	3/5/20	0
Iceland	64.9631	-19.0208	3/6/20	0
Iceland	64.9631	-19.0208	3/7/20	0
Iceland	64.9631	-19.0208	3/8/20	0
Iceland	64.9631	-19.0208	3/9/20	0
Iceland	64.9631	-19.0208	4/1/20	2
Iceland	64.9631	-19.0208	4/10/20	7
Iceland	64.9631	-19.0208	4/11/20	8
Iceland	64.9631	-19.0208	4/12/20	8
Iceland	64.9631	-19.0208	4/13/20	8
Iceland	64.9631	-19.0208	4/14/20	8
Iceland	64.9631	-19.0208	4/15/20	8
Iceland	64.9631	-19.0208	4/16/20	8
Iceland	64.9631	-19.0208	4/2/20	4
Iceland	64.9631	-19.0208	4/3/20	4
Iceland	64.9631	-19.0208	4/4/20	4
Iceland	64.9631	-19.0208	4/5/20	4
Iceland	64.9631	-19.0208	4/6/20	6
Iceland	64.9631	-19.0208	4/7/20	6
Iceland	64.9631	-19.0208	4/8/20	6
Iceland	64.9631	-19.0208	4/9/20	6
India	21	78	1/22/20	0
India	21	78	1/23/20	0
India	21	78	1/24/20	0
India	21	78	1/25/20	0
India	21	78	1/26/20	0
India	21	78	1/27/20	0
India	21	78	1/28/20	0
India	21	78	1/29/20	0
India	21	78	1/30/20	0
India	21	78	1/31/20	0
India	21	78	2/1/20	0
India	21	78	2/10/20	0
India	21	78	2/11/20	0
India	21	78	2/12/20	0
India	21	78	2/13/20	0
India	21	78	2/14/20	0
India	21	78	2/15/20	0
India	21	78	2/16/20	0
India	21	78	2/17/20	0
India	21	78	2/18/20	0
India	21	78	2/19/20	0
India	21	78	2/2/20	0
India	21	78	2/20/20	0
India	21	78	2/21/20	0
India	21	78	2/22/20	0
India	21	78	2/23/20	0
India	21	78	2/24/20	0
India	21	78	2/25/20	0
India	21	78	2/26/20	0
India	21	78	2/27/20	0
India	21	78	2/28/20	0
India	21	78	2/29/20	0
India	21	78	2/3/20	0
India	21	78	2/4/20	0
India	21	78	2/5/20	0
India	21	78	2/6/20	0
India	21	78	2/7/20	0
India	21	78	2/8/20	0
India	21	78	2/9/20	0
India	21	78	3/1/20	0
India	21	78	3/10/20	0
India	21	78	3/11/20	1
India	21	78	3/12/20	1
India	21	78	3/13/20	2
India	21	78	3/14/20	2
India	21	78	3/15/20	2
India	21	78	3/16/20	2
India	21	78	3/17/20	3
India	21	78	3/18/20	3
India	21	78	3/19/20	4
India	21	78	3/2/20	0
India	21	78	3/20/20	5
India	21	78	3/21/20	4
India	21	78	3/22/20	7
India	21	78	3/23/20	10
India	21	78	3/24/20	10
India	21	78	3/25/20	12
India	21	78	3/26/20	20
India	21	78	3/27/20	20
India	21	78	3/28/20	24
India	21	78	3/29/20	27
India	21	78	3/3/20	0
India	21	78	3/30/20	32
India	21	78	3/31/20	35
India	21	78	3/4/20	0
India	21	78	3/5/20	0
India	21	78	3/6/20	0
India	21	78	3/7/20	0
India	21	78	3/8/20	0
India	21	78	3/9/20	0
India	21	78	4/1/20	58
India	21	78	4/10/20	246
India	21	78	4/11/20	288
India	21	78	4/12/20	331
India	21	78	4/13/20	358
India	21	78	4/14/20	393
India	21	78	4/15/20	405
India	21	78	4/16/20	448
India	21	78	4/2/20	72
India	21	78	4/3/20	72
India	21	78	4/4/20	86
India	21	78	4/5/20	99
India	21	78	4/6/20	136
India	21	78	4/7/20	150
India	21	78	4/8/20	178
India	21	78	4/9/20	226
Indonesia	-0.7893	113.9213	1/22/20	0
Indonesia	-0.7893	113.9213	1/23/20	0
Indonesia	-0.7893	113.9213	1/24/20	0
Indonesia	-0.7893	113.9213	1/25/20	0
Indonesia	-0.7893	113.9213	1/26/20	0
Indonesia	-0.7893	113.9213	1/27/20	0
Indonesia	-0.7893	113.9213	1/28/20	0
Indonesia	-0.7893	113.9213	1/29/20	0
Indonesia	-0.7893	113.9213	1/30/20	0
Indonesia	-0.7893	113.9213	1/31/20	0
Indonesia	-0.7893	113.9213	2/1/20	0
Indonesia	-0.7893	113.9213	2/10/20	0
Indonesia	-0.7893	113.9213	2/11/20	0
Indonesia	-0.7893	113.9213	2/12/20	0
Indonesia	-0.7893	113.9213	2/13/20	0
Indonesia	-0.7893	113.9213	2/14/20	0
Indonesia	-0.7893	113.9213	2/15/20	0
Indonesia	-0.7893	113.9213	2/16/20	0
Indonesia	-0.7893	113.9213	2/17/20	0
Indonesia	-0.7893	113.9213	2/18/20	0
Indonesia	-0.7893	113.9213	2/19/20	0
Indonesia	-0.7893	113.9213	2/2/20	0
Indonesia	-0.7893	113.9213	2/20/20	0
Indonesia	-0.7893	113.9213	2/21/20	0
Indonesia	-0.7893	113.9213	2/22/20	0
Indonesia	-0.7893	113.9213	2/23/20	0
Indonesia	-0.7893	113.9213	2/24/20	0
Indonesia	-0.7893	113.9213	2/25/20	0
Indonesia	-0.7893	113.9213	2/26/20	0
Indonesia	-0.7893	113.9213	2/27/20	0
Indonesia	-0.7893	113.9213	2/28/20	0
Indonesia	-0.7893	113.9213	2/29/20	0
Indonesia	-0.7893	113.9213	2/3/20	0
Indonesia	-0.7893	113.9213	2/4/20	0
Indonesia	-0.7893	113.9213	2/5/20	0
Indonesia	-0.7893	113.9213	2/6/20	0
Indonesia	-0.7893	113.9213	2/7/20	0
Indonesia	-0.7893	113.9213	2/8/20	0
Indonesia	-0.7893	113.9213	2/9/20	0
Indonesia	-0.7893	113.9213	3/1/20	0
Indonesia	-0.7893	113.9213	3/10/20	0
Indonesia	-0.7893	113.9213	3/11/20	1
Indonesia	-0.7893	113.9213	3/12/20	1
Indonesia	-0.7893	113.9213	3/13/20	4
Indonesia	-0.7893	113.9213	3/14/20	5
Indonesia	-0.7893	113.9213	3/15/20	5
Indonesia	-0.7893	113.9213	3/16/20	5
Indonesia	-0.7893	113.9213	3/17/20	5
Indonesia	-0.7893	113.9213	3/18/20	19
Indonesia	-0.7893	113.9213	3/19/20	25
Indonesia	-0.7893	113.9213	3/2/20	0
Indonesia	-0.7893	113.9213	3/20/20	32
Indonesia	-0.7893	113.9213	3/21/20	38
Indonesia	-0.7893	113.9213	3/22/20	48
Indonesia	-0.7893	113.9213	3/23/20	49
Indonesia	-0.7893	113.9213	3/24/20	55
Indonesia	-0.7893	113.9213	3/25/20	58
Indonesia	-0.7893	113.9213	3/26/20	78
Indonesia	-0.7893	113.9213	3/27/20	87
Indonesia	-0.7893	113.9213	3/28/20	102
Indonesia	-0.7893	113.9213	3/29/20	114
Indonesia	-0.7893	113.9213	3/3/20	0
Indonesia	-0.7893	113.9213	3/30/20	122
Indonesia	-0.7893	113.9213	3/31/20	136
Indonesia	-0.7893	113.9213	3/4/20	0
Indonesia	-0.7893	113.9213	3/5/20	0
Indonesia	-0.7893	113.9213	3/6/20	0
Indonesia	-0.7893	113.9213	3/7/20	0
Indonesia	-0.7893	113.9213	3/8/20	0
Indonesia	-0.7893	113.9213	3/9/20	0
Indonesia	-0.7893	113.9213	4/1/20	157
Indonesia	-0.7893	113.9213	4/10/20	306
Indonesia	-0.7893	113.9213	4/11/20	327
Indonesia	-0.7893	113.9213	4/12/20	373
Indonesia	-0.7893	113.9213	4/13/20	399
Indonesia	-0.7893	113.9213	4/14/20	459
Indonesia	-0.7893	113.9213	4/15/20	469
Indonesia	-0.7893	113.9213	4/16/20	496
Indonesia	-0.7893	113.9213	4/2/20	170
Indonesia	-0.7893	113.9213	4/3/20	181
Indonesia	-0.7893	113.9213	4/4/20	191
Indonesia	-0.7893	113.9213	4/5/20	198
Indonesia	-0.7893	113.9213	4/6/20	209
Indonesia	-0.7893	113.9213	4/7/20	221
Indonesia	-0.7893	113.9213	4/8/20	240
Indonesia	-0.7893	113.9213	4/9/20	280
Iran	32	53	1/22/20	0
Iran	32	53	1/23/20	0
Iran	32	53	1/24/20	0
Iran	32	53	1/25/20	0
Iran	32	53	1/26/20	0
Iran	32	53	1/27/20	0
Iran	32	53	1/28/20	0
Iran	32	53	1/29/20	0
Iran	32	53	1/30/20	0
Iran	32	53	1/31/20	0
Iran	32	53	2/1/20	0
Iran	32	53	2/10/20	0
Iran	32	53	2/11/20	0
Iran	32	53	2/12/20	0
Iran	32	53	2/13/20	0
Iran	32	53	2/14/20	0
Iran	32	53	2/15/20	0
Iran	32	53	2/16/20	0
Iran	32	53	2/17/20	0
Iran	32	53	2/18/20	0
Iran	32	53	2/19/20	2
Iran	32	53	2/2/20	0
Iran	32	53	2/20/20	2
Iran	32	53	2/21/20	4
Iran	32	53	2/22/20	5
Iran	32	53	2/23/20	8
Iran	32	53	2/24/20	12
Iran	32	53	2/25/20	16
Iran	32	53	2/26/20	19
Iran	32	53	2/27/20	26
Iran	32	53	2/28/20	34
Iran	32	53	2/29/20	43
Iran	32	53	2/3/20	0
Iran	32	53	2/4/20	0
Iran	32	53	2/5/20	0
Iran	32	53	2/6/20	0
Iran	32	53	2/7/20	0
Iran	32	53	2/8/20	0
Iran	32	53	2/9/20	0
Iran	32	53	3/1/20	54
Iran	32	53	3/10/20	291
Iran	32	53	3/11/20	354
Iran	32	53	3/12/20	429
Iran	32	53	3/13/20	514
Iran	32	53	3/14/20	611
Iran	32	53	3/15/20	724
Iran	32	53	3/16/20	853
Iran	32	53	3/17/20	988
Iran	32	53	3/18/20	1135
Iran	32	53	3/19/20	1284
Iran	32	53	3/2/20	66
Iran	32	53	3/20/20	1433
Iran	32	53	3/21/20	1556
Iran	32	53	3/22/20	1685
Iran	32	53	3/23/20	1812
Iran	32	53	3/24/20	1934
Iran	32	53	3/25/20	2077
Iran	32	53	3/26/20	2234
Iran	32	53	3/27/20	2378
Iran	32	53	3/28/20	2517
Iran	32	53	3/29/20	2640
Iran	32	53	3/3/20	77
Iran	32	53	3/30/20	2757
Iran	32	53	3/31/20	2898
Iran	32	53	3/4/20	92
Iran	32	53	3/5/20	107
Iran	32	53	3/6/20	124
Iran	32	53	3/7/20	145
Iran	32	53	3/8/20	194
Iran	32	53	3/9/20	237
Iran	32	53	4/1/20	3036
Iran	32	53	4/10/20	4232
Iran	32	53	4/11/20	4357
Iran	32	53	4/12/20	4474
Iran	32	53	4/13/20	4585
Iran	32	53	4/14/20	4683
Iran	32	53	4/15/20	4777
Iran	32	53	4/16/20	4869
Iran	32	53	4/2/20	3160
Iran	32	53	4/3/20	3294
Iran	32	53	4/4/20	3452
Iran	32	53	4/5/20	3603
Iran	32	53	4/6/20	3739
Iran	32	53	4/7/20	3872
Iran	32	53	4/8/20	3993
Iran	32	53	4/9/20	4110
Iraq	33	44	1/22/20	0
Iraq	33	44	1/23/20	0
Iraq	33	44	1/24/20	0
Iraq	33	44	1/25/20	0
Iraq	33	44	1/26/20	0
Iraq	33	44	1/27/20	0
Iraq	33	44	1/28/20	0
Iraq	33	44	1/29/20	0
Iraq	33	44	1/30/20	0
Iraq	33	44	1/31/20	0
Iraq	33	44	2/1/20	0
Iraq	33	44	2/10/20	0
Iraq	33	44	2/11/20	0
Iraq	33	44	2/12/20	0
Iraq	33	44	2/13/20	0
Iraq	33	44	2/14/20	0
Iraq	33	44	2/15/20	0
Iraq	33	44	2/16/20	0
Iraq	33	44	2/17/20	0
Iraq	33	44	2/18/20	0
Iraq	33	44	2/19/20	0
Iraq	33	44	2/2/20	0
Iraq	33	44	2/20/20	0
Iraq	33	44	2/21/20	0
Iraq	33	44	2/22/20	0
Iraq	33	44	2/23/20	0
Iraq	33	44	2/24/20	0
Iraq	33	44	2/25/20	0
Iraq	33	44	2/26/20	0
Iraq	33	44	2/27/20	0
Iraq	33	44	2/28/20	0
Iraq	33	44	2/29/20	0
Iraq	33	44	2/3/20	0
Iraq	33	44	2/4/20	0
Iraq	33	44	2/5/20	0
Iraq	33	44	2/6/20	0
Iraq	33	44	2/7/20	0
Iraq	33	44	2/8/20	0
Iraq	33	44	2/9/20	0
Iraq	33	44	3/1/20	0
Iraq	33	44	3/10/20	7
Iraq	33	44	3/11/20	7
Iraq	33	44	3/12/20	8
Iraq	33	44	3/13/20	9
Iraq	33	44	3/14/20	10
Iraq	33	44	3/15/20	10
Iraq	33	44	3/16/20	10
Iraq	33	44	3/17/20	11
Iraq	33	44	3/18/20	12
Iraq	33	44	3/19/20	13
Iraq	33	44	3/2/20	0
Iraq	33	44	3/20/20	17
Iraq	33	44	3/21/20	17
Iraq	33	44	3/22/20	20
Iraq	33	44	3/23/20	23
Iraq	33	44	3/24/20	27
Iraq	33	44	3/25/20	29
Iraq	33	44	3/26/20	36
Iraq	33	44	3/27/20	40
Iraq	33	44	3/28/20	42
Iraq	33	44	3/29/20	42
Iraq	33	44	3/3/20	0
Iraq	33	44	3/30/20	46
Iraq	33	44	3/31/20	50
Iraq	33	44	3/4/20	2
Iraq	33	44	3/5/20	2
Iraq	33	44	3/6/20	3
Iraq	33	44	3/7/20	4
Iraq	33	44	3/8/20	6
Iraq	33	44	3/9/20	6
Iraq	33	44	4/1/20	52
Iraq	33	44	4/10/20	70
Iraq	33	44	4/11/20	72
Iraq	33	44	4/12/20	76
Iraq	33	44	4/13/20	78
Iraq	33	44	4/14/20	78
Iraq	33	44	4/15/20	79
Iraq	33	44	4/16/20	80
Iraq	33	44	4/2/20	54
Iraq	33	44	4/3/20	54
Iraq	33	44	4/4/20	56
Iraq	33	44	4/5/20	61
Iraq	33	44	4/6/20	64
Iraq	33	44	4/7/20	65
Iraq	33	44	4/8/20	69
Iraq	33	44	4/9/20	69
Ireland	53.1424	-7.6921	1/22/20	0
Ireland	53.1424	-7.6921	1/23/20	0
Ireland	53.1424	-7.6921	1/24/20	0
Ireland	53.1424	-7.6921	1/25/20	0
Ireland	53.1424	-7.6921	1/26/20	0
Ireland	53.1424	-7.6921	1/27/20	0
Ireland	53.1424	-7.6921	1/28/20	0
Ireland	53.1424	-7.6921	1/29/20	0
Ireland	53.1424	-7.6921	1/30/20	0
Ireland	53.1424	-7.6921	1/31/20	0
Ireland	53.1424	-7.6921	2/1/20	0
Ireland	53.1424	-7.6921	2/10/20	0
Ireland	53.1424	-7.6921	2/11/20	0
Ireland	53.1424	-7.6921	2/12/20	0
Ireland	53.1424	-7.6921	2/13/20	0
Ireland	53.1424	-7.6921	2/14/20	0
Ireland	53.1424	-7.6921	2/15/20	0
Ireland	53.1424	-7.6921	2/16/20	0
Ireland	53.1424	-7.6921	2/17/20	0
Ireland	53.1424	-7.6921	2/18/20	0
Ireland	53.1424	-7.6921	2/19/20	0
Ireland	53.1424	-7.6921	2/2/20	0
Ireland	53.1424	-7.6921	2/20/20	0
Ireland	53.1424	-7.6921	2/21/20	0
Ireland	53.1424	-7.6921	2/22/20	0
Ireland	53.1424	-7.6921	2/23/20	0
Ireland	53.1424	-7.6921	2/24/20	0
Ireland	53.1424	-7.6921	2/25/20	0
Ireland	53.1424	-7.6921	2/26/20	0
Ireland	53.1424	-7.6921	2/27/20	0
Ireland	53.1424	-7.6921	2/28/20	0
Ireland	53.1424	-7.6921	2/29/20	0
Ireland	53.1424	-7.6921	2/3/20	0
Ireland	53.1424	-7.6921	2/4/20	0
Ireland	53.1424	-7.6921	2/5/20	0
Ireland	53.1424	-7.6921	2/6/20	0
Ireland	53.1424	-7.6921	2/7/20	0
Ireland	53.1424	-7.6921	2/8/20	0
Ireland	53.1424	-7.6921	2/9/20	0
Ireland	53.1424	-7.6921	3/1/20	0
Ireland	53.1424	-7.6921	3/10/20	0
Ireland	53.1424	-7.6921	3/11/20	1
Ireland	53.1424	-7.6921	3/12/20	1
Ireland	53.1424	-7.6921	3/13/20	1
Ireland	53.1424	-7.6921	3/14/20	2
Ireland	53.1424	-7.6921	3/15/20	2
Ireland	53.1424	-7.6921	3/16/20	2
Ireland	53.1424	-7.6921	3/17/20	2
Ireland	53.1424	-7.6921	3/18/20	2
Ireland	53.1424	-7.6921	3/19/20	3
Ireland	53.1424	-7.6921	3/2/20	0
Ireland	53.1424	-7.6921	3/20/20	3
Ireland	53.1424	-7.6921	3/21/20	3
Ireland	53.1424	-7.6921	3/22/20	4
Ireland	53.1424	-7.6921	3/23/20	6
Ireland	53.1424	-7.6921	3/24/20	7
Ireland	53.1424	-7.6921	3/25/20	9
Ireland	53.1424	-7.6921	3/26/20	19
Ireland	53.1424	-7.6921	3/27/20	22
Ireland	53.1424	-7.6921	3/28/20	36
Ireland	53.1424	-7.6921	3/29/20	46
Ireland	53.1424	-7.6921	3/3/20	0
Ireland	53.1424	-7.6921	3/30/20	54
Ireland	53.1424	-7.6921	3/31/20	71
Ireland	53.1424	-7.6921	3/4/20	0
Ireland	53.1424	-7.6921	3/5/20	0
Ireland	53.1424	-7.6921	3/6/20	0
Ireland	53.1424	-7.6921	3/7/20	0
Ireland	53.1424	-7.6921	3/8/20	0
Ireland	53.1424	-7.6921	3/9/20	0
Ireland	53.1424	-7.6921	4/1/20	85
Ireland	53.1424	-7.6921	4/10/20	287
Ireland	53.1424	-7.6921	4/11/20	320
Ireland	53.1424	-7.6921	4/12/20	334
Ireland	53.1424	-7.6921	4/13/20	365
Ireland	53.1424	-7.6921	4/14/20	406
Ireland	53.1424	-7.6921	4/15/20	444
Ireland	53.1424	-7.6921	4/16/20	486
Ireland	53.1424	-7.6921	4/2/20	98
Ireland	53.1424	-7.6921	4/3/20	120
Ireland	53.1424	-7.6921	4/4/20	137
Ireland	53.1424	-7.6921	4/5/20	158
Ireland	53.1424	-7.6921	4/6/20	174
Ireland	53.1424	-7.6921	4/7/20	210
Ireland	53.1424	-7.6921	4/8/20	235
Ireland	53.1424	-7.6921	4/9/20	263
Israel	31	35	1/22/20	0
Israel	31	35	1/23/20	0
Israel	31	35	1/24/20	0
Israel	31	35	1/25/20	0
Israel	31	35	1/26/20	0
Israel	31	35	1/27/20	0
Israel	31	35	1/28/20	0
Israel	31	35	1/29/20	0
Israel	31	35	1/30/20	0
Israel	31	35	1/31/20	0
Israel	31	35	2/1/20	0
Israel	31	35	2/10/20	0
Israel	31	35	2/11/20	0
Israel	31	35	2/12/20	0
Israel	31	35	2/13/20	0
Israel	31	35	2/14/20	0
Israel	31	35	2/15/20	0
Israel	31	35	2/16/20	0
Israel	31	35	2/17/20	0
Israel	31	35	2/18/20	0
Israel	31	35	2/19/20	0
Israel	31	35	2/2/20	0
Israel	31	35	2/20/20	0
Israel	31	35	2/21/20	0
Israel	31	35	2/22/20	0
Israel	31	35	2/23/20	0
Israel	31	35	2/24/20	0
Israel	31	35	2/25/20	0
Israel	31	35	2/26/20	0
Israel	31	35	2/27/20	0
Israel	31	35	2/28/20	0
Israel	31	35	2/29/20	0
Israel	31	35	2/3/20	0
Israel	31	35	2/4/20	0
Israel	31	35	2/5/20	0
Israel	31	35	2/6/20	0
Israel	31	35	2/7/20	0
Israel	31	35	2/8/20	0
Israel	31	35	2/9/20	0
Israel	31	35	3/1/20	0
Israel	31	35	3/10/20	0
Israel	31	35	3/11/20	0
Israel	31	35	3/12/20	0
Israel	31	35	3/13/20	0
Israel	31	35	3/14/20	0
Israel	31	35	3/15/20	0
Israel	31	35	3/16/20	0
Israel	31	35	3/17/20	0
Israel	31	35	3/18/20	0
Israel	31	35	3/19/20	0
Israel	31	35	3/2/20	0
Israel	31	35	3/20/20	0
Israel	31	35	3/21/20	1
Israel	31	35	3/22/20	1
Israel	31	35	3/23/20	1
Israel	31	35	3/24/20	3
Israel	31	35	3/25/20	5
Israel	31	35	3/26/20	8
Israel	31	35	3/27/20	12
Israel	31	35	3/28/20	12
Israel	31	35	3/29/20	15
Israel	31	35	3/3/20	0
Israel	31	35	3/30/20	16
Israel	31	35	3/31/20	20
Israel	31	35	3/4/20	0
Israel	31	35	3/5/20	0
Israel	31	35	3/6/20	0
Israel	31	35	3/7/20	0
Israel	31	35	3/8/20	0
Israel	31	35	3/9/20	0
Israel	31	35	4/1/20	26
Israel	31	35	4/10/20	95
Israel	31	35	4/11/20	101
Israel	31	35	4/12/20	103
Israel	31	35	4/13/20	116
Israel	31	35	4/14/20	123
Israel	31	35	4/15/20	130
Israel	31	35	4/16/20	142
Israel	31	35	4/2/20	36
Israel	31	35	4/3/20	40
Israel	31	35	4/4/20	44
Israel	31	35	4/5/20	49
Israel	31	35	4/6/20	57
Israel	31	35	4/7/20	65
Israel	31	35	4/8/20	73
Israel	31	35	4/9/20	86
Italy	43	12	1/22/20	0
Italy	43	12	1/23/20	0
Italy	43	12	1/24/20	0
Italy	43	12	1/25/20	0
Italy	43	12	1/26/20	0
Italy	43	12	1/27/20	0
Italy	43	12	1/28/20	0
Italy	43	12	1/29/20	0
Italy	43	12	1/30/20	0
Italy	43	12	1/31/20	0
Italy	43	12	2/1/20	0
Italy	43	12	2/10/20	0
Italy	43	12	2/11/20	0
Italy	43	12	2/12/20	0
Italy	43	12	2/13/20	0
Italy	43	12	2/14/20	0
Italy	43	12	2/15/20	0
Italy	43	12	2/16/20	0
Italy	43	12	2/17/20	0
Italy	43	12	2/18/20	0
Italy	43	12	2/19/20	0
Italy	43	12	2/2/20	0
Italy	43	12	2/20/20	0
Italy	43	12	2/21/20	1
Italy	43	12	2/22/20	2
Italy	43	12	2/23/20	3
Italy	43	12	2/24/20	7
Italy	43	12	2/25/20	10
Italy	43	12	2/26/20	12
Italy	43	12	2/27/20	17
Italy	43	12	2/28/20	21
Italy	43	12	2/29/20	29
Italy	43	12	2/3/20	0
Italy	43	12	2/4/20	0
Italy	43	12	2/5/20	0
Italy	43	12	2/6/20	0
Italy	43	12	2/7/20	0
Italy	43	12	2/8/20	0
Italy	43	12	2/9/20	0
Italy	43	12	3/1/20	34
Italy	43	12	3/10/20	631
Italy	43	12	3/11/20	827
Italy	43	12	3/12/20	827
Italy	43	12	3/13/20	1266
Italy	43	12	3/14/20	1441
Italy	43	12	3/15/20	1809
Italy	43	12	3/16/20	2158
Italy	43	12	3/17/20	2503
Italy	43	12	3/18/20	2978
Italy	43	12	3/19/20	3405
Italy	43	12	3/2/20	52
Italy	43	12	3/20/20	4032
Italy	43	12	3/21/20	4825
Italy	43	12	3/22/20	5476
Italy	43	12	3/23/20	6077
Italy	43	12	3/24/20	6820
Italy	43	12	3/25/20	7503
Italy	43	12	3/26/20	8215
Italy	43	12	3/27/20	9134
Italy	43	12	3/28/20	10023
Italy	43	12	3/29/20	10779
Italy	43	12	3/3/20	79
Italy	43	12	3/30/20	11591
Italy	43	12	3/31/20	12428
Italy	43	12	3/4/20	107
Italy	43	12	3/5/20	148
Italy	43	12	3/6/20	197
Italy	43	12	3/7/20	233
Italy	43	12	3/8/20	366
Italy	43	12	3/9/20	463
Italy	43	12	4/1/20	13155
Italy	43	12	4/10/20	18849
Italy	43	12	4/11/20	19468
Italy	43	12	4/12/20	19899
Italy	43	12	4/13/20	20465
Italy	43	12	4/14/20	21067
Italy	43	12	4/15/20	21645
Italy	43	12	4/16/20	22170
Italy	43	12	4/2/20	13915
Italy	43	12	4/3/20	14681
Italy	43	12	4/4/20	15362
Italy	43	12	4/5/20	15887
Italy	43	12	4/6/20	16523
Italy	43	12	4/7/20	17127
Italy	43	12	4/8/20	17669
Italy	43	12	4/9/20	18279
Jamaica	18.1096	-77.2975	1/22/20	0
Jamaica	18.1096	-77.2975	1/23/20	0
Jamaica	18.1096	-77.2975	1/24/20	0
Jamaica	18.1096	-77.2975	1/25/20	0
Jamaica	18.1096	-77.2975	1/26/20	0
Jamaica	18.1096	-77.2975	1/27/20	0
Jamaica	18.1096	-77.2975	1/28/20	0
Jamaica	18.1096	-77.2975	1/29/20	0
Jamaica	18.1096	-77.2975	1/30/20	0
Jamaica	18.1096	-77.2975	1/31/20	0
Jamaica	18.1096	-77.2975	2/1/20	0
Jamaica	18.1096	-77.2975	2/10/20	0
Jamaica	18.1096	-77.2975	2/11/20	0
Jamaica	18.1096	-77.2975	2/12/20	0
Jamaica	18.1096	-77.2975	2/13/20	0
Jamaica	18.1096	-77.2975	2/14/20	0
Jamaica	18.1096	-77.2975	2/15/20	0
Jamaica	18.1096	-77.2975	2/16/20	0
Jamaica	18.1096	-77.2975	2/17/20	0
Jamaica	18.1096	-77.2975	2/18/20	0
Jamaica	18.1096	-77.2975	2/19/20	0
Jamaica	18.1096	-77.2975	2/2/20	0
