country	Lat	Long	date	Number of confirmed COVID-19
Slovakia	48.669	19.699	3/10/20	7
Slovakia	48.669	19.699	3/11/20	10
Slovakia	48.669	19.699	3/12/20	16
Slovakia	48.669	19.699	3/13/20	32
Slovakia	48.669	19.699	3/14/20	44
Slovakia	48.669	19.699	3/15/20	54
Slovakia	48.669	19.699	3/16/20	63
Slovakia	48.669	19.699	3/17/20	72
Slovakia	48.669	19.699	3/18/20	105
Slovakia	48.669	19.699	3/19/20	123
Slovakia	48.669	19.699	3/2/20	0
Slovakia	48.669	19.699	3/20/20	137
Slovakia	48.669	19.699	3/21/20	178
Slovakia	48.669	19.699	3/22/20	185
Slovakia	48.669	19.699	3/23/20	186
Slovakia	48.669	19.699	3/24/20	204
Slovakia	48.669	19.699	3/25/20	216
Slovakia	48.669	19.699	3/26/20	226
Slovakia	48.669	19.699	3/27/20	269
Slovakia	48.669	19.699	3/28/20	292
Slovakia	48.669	19.699	3/29/20	314
Slovakia	48.669	19.699	3/3/20	0
Slovakia	48.669	19.699	3/30/20	336
Slovakia	48.669	19.699	3/31/20	363
Slovakia	48.669	19.699	3/4/20	0
Slovakia	48.669	19.699	3/5/20	0
Slovakia	48.669	19.699	3/6/20	1
Slovakia	48.669	19.699	3/7/20	1
Slovakia	48.669	19.699	3/8/20	3
Slovakia	48.669	19.699	3/9/20	3
Slovakia	48.669	19.699	4/1/20	400
Slovakia	48.669	19.699	4/10/20	715
Slovakia	48.669	19.699	4/11/20	728
Slovakia	48.669	19.699	4/12/20	742
Slovakia	48.669	19.699	4/13/20	769
Slovakia	48.669	19.699	4/14/20	835
Slovakia	48.669	19.699	4/15/20	863
Slovakia	48.669	19.699	4/16/20	977
Slovakia	48.669	19.699	4/2/20	426
Slovakia	48.669	19.699	4/3/20	450
Slovakia	48.669	19.699	4/4/20	471
Slovakia	48.669	19.699	4/5/20	485
Slovakia	48.669	19.699	4/6/20	534
Slovakia	48.669	19.699	4/7/20	581
Slovakia	48.669	19.699	4/8/20	682
Slovakia	48.669	19.699	4/9/20	701
Slovenia	46.1512	14.9955	1/22/20	0
Slovenia	46.1512	14.9955	1/23/20	0
Slovenia	46.1512	14.9955	1/24/20	0
Slovenia	46.1512	14.9955	1/25/20	0
Slovenia	46.1512	14.9955	1/26/20	0
Slovenia	46.1512	14.9955	1/27/20	0
Slovenia	46.1512	14.9955	1/28/20	0
Slovenia	46.1512	14.9955	1/29/20	0
Slovenia	46.1512	14.9955	1/30/20	0
Slovenia	46.1512	14.9955	1/31/20	0
Slovenia	46.1512	14.9955	2/1/20	0
Slovenia	46.1512	14.9955	2/10/20	0
Slovenia	46.1512	14.9955	2/11/20	0
Slovenia	46.1512	14.9955	2/12/20	0
Slovenia	46.1512	14.9955	2/13/20	0
Slovenia	46.1512	14.9955	2/14/20	0
Slovenia	46.1512	14.9955	2/15/20	0
Slovenia	46.1512	14.9955	2/16/20	0
Slovenia	46.1512	14.9955	2/17/20	0
Slovenia	46.1512	14.9955	2/18/20	0
Slovenia	46.1512	14.9955	2/19/20	0
Slovenia	46.1512	14.9955	2/2/20	0
Slovenia	46.1512	14.9955	2/20/20	0
Slovenia	46.1512	14.9955	2/21/20	0
Slovenia	46.1512	14.9955	2/22/20	0
Slovenia	46.1512	14.9955	2/23/20	0
Slovenia	46.1512	14.9955	2/24/20	0
Slovenia	46.1512	14.9955	2/25/20	0
Slovenia	46.1512	14.9955	2/26/20	0
Slovenia	46.1512	14.9955	2/27/20	0
Slovenia	46.1512	14.9955	2/28/20	0
Slovenia	46.1512	14.9955	2/29/20	0
Slovenia	46.1512	14.9955	2/3/20	0
Slovenia	46.1512	14.9955	2/4/20	0
Slovenia	46.1512	14.9955	2/5/20	0
Slovenia	46.1512	14.9955	2/6/20	0
Slovenia	46.1512	14.9955	2/7/20	0
Slovenia	46.1512	14.9955	2/8/20	0
Slovenia	46.1512	14.9955	2/9/20	0
Slovenia	46.1512	14.9955	3/1/20	0
Slovenia	46.1512	14.9955	3/10/20	31
Slovenia	46.1512	14.9955	3/11/20	57
Slovenia	46.1512	14.9955	3/12/20	89
Slovenia	46.1512	14.9955	3/13/20	141
Slovenia	46.1512	14.9955	3/14/20	181
Slovenia	46.1512	14.9955	3/15/20	219
Slovenia	46.1512	14.9955	3/16/20	253
Slovenia	46.1512	14.9955	3/17/20	275
Slovenia	46.1512	14.9955	3/18/20	275
Slovenia	46.1512	14.9955	3/19/20	286
Slovenia	46.1512	14.9955	3/2/20	0
Slovenia	46.1512	14.9955	3/20/20	341
Slovenia	46.1512	14.9955	3/21/20	383
Slovenia	46.1512	14.9955	3/22/20	414
Slovenia	46.1512	14.9955	3/23/20	442
Slovenia	46.1512	14.9955	3/24/20	480
Slovenia	46.1512	14.9955	3/25/20	528
Slovenia	46.1512	14.9955	3/26/20	562
Slovenia	46.1512	14.9955	3/27/20	632
Slovenia	46.1512	14.9955	3/28/20	684
Slovenia	46.1512	14.9955	3/29/20	730
Slovenia	46.1512	14.9955	3/3/20	0
Slovenia	46.1512	14.9955	3/30/20	756
Slovenia	46.1512	14.9955	3/31/20	802
Slovenia	46.1512	14.9955	3/4/20	0
Slovenia	46.1512	14.9955	3/5/20	2
Slovenia	46.1512	14.9955	3/6/20	7
Slovenia	46.1512	14.9955	3/7/20	7
Slovenia	46.1512	14.9955	3/8/20	16
Slovenia	46.1512	14.9955	3/9/20	16
Slovenia	46.1512	14.9955	4/1/20	841
Slovenia	46.1512	14.9955	4/10/20	1160
Slovenia	46.1512	14.9955	4/11/20	1188
Slovenia	46.1512	14.9955	4/12/20	1205
Slovenia	46.1512	14.9955	4/13/20	1212
Slovenia	46.1512	14.9955	4/14/20	1220
Slovenia	46.1512	14.9955	4/15/20	1248
Slovenia	46.1512	14.9955	4/16/20	1268
Slovenia	46.1512	14.9955	4/2/20	897
Slovenia	46.1512	14.9955	4/3/20	934
Slovenia	46.1512	14.9955	4/4/20	977
Slovenia	46.1512	14.9955	4/5/20	997
Slovenia	46.1512	14.9955	4/6/20	1021
Slovenia	46.1512	14.9955	4/7/20	1059
Slovenia	46.1512	14.9955	4/8/20	1091
Slovenia	46.1512	14.9955	4/9/20	1124
Somalia	5.1521	46.1996	1/22/20	0
Somalia	5.1521	46.1996	1/23/20	0
Somalia	5.1521	46.1996	1/24/20	0
Somalia	5.1521	46.1996	1/25/20	0
Somalia	5.1521	46.1996	1/26/20	0
Somalia	5.1521	46.1996	1/27/20	0
Somalia	5.1521	46.1996	1/28/20	0
Somalia	5.1521	46.1996	1/29/20	0
Somalia	5.1521	46.1996	1/30/20	0
Somalia	5.1521	46.1996	1/31/20	0
Somalia	5.1521	46.1996	2/1/20	0
Somalia	5.1521	46.1996	2/10/20	0
Somalia	5.1521	46.1996	2/11/20	0
Somalia	5.1521	46.1996	2/12/20	0
Somalia	5.1521	46.1996	2/13/20	0
Somalia	5.1521	46.1996	2/14/20	0
Somalia	5.1521	46.1996	2/15/20	0
Somalia	5.1521	46.1996	2/16/20	0
Somalia	5.1521	46.1996	2/17/20	0
Somalia	5.1521	46.1996	2/18/20	0
Somalia	5.1521	46.1996	2/19/20	0
Somalia	5.1521	46.1996	2/2/20	0
Somalia	5.1521	46.1996	2/20/20	0
Somalia	5.1521	46.1996	2/21/20	0
Somalia	5.1521	46.1996	2/22/20	0
Somalia	5.1521	46.1996	2/23/20	0
Somalia	5.1521	46.1996	2/24/20	0
Somalia	5.1521	46.1996	2/25/20	0
Somalia	5.1521	46.1996	2/26/20	0
Somalia	5.1521	46.1996	2/27/20	0
Somalia	5.1521	46.1996	2/28/20	0
Somalia	5.1521	46.1996	2/29/20	0
Somalia	5.1521	46.1996	2/3/20	0
Somalia	5.1521	46.1996	2/4/20	0
Somalia	5.1521	46.1996	2/5/20	0
Somalia	5.1521	46.1996	2/6/20	0
Somalia	5.1521	46.1996	2/7/20	0
Somalia	5.1521	46.1996	2/8/20	0
Somalia	5.1521	46.1996	2/9/20	0
Somalia	5.1521	46.1996	3/1/20	0
Somalia	5.1521	46.1996	3/10/20	0
Somalia	5.1521	46.1996	3/11/20	0
Somalia	5.1521	46.1996	3/12/20	0
Somalia	5.1521	46.1996	3/13/20	0
Somalia	5.1521	46.1996	3/14/20	0
Somalia	5.1521	46.1996	3/15/20	0
Somalia	5.1521	46.1996	3/16/20	1
Somalia	5.1521	46.1996	3/17/20	1
Somalia	5.1521	46.1996	3/18/20	1
Somalia	5.1521	46.1996	3/19/20	1
Somalia	5.1521	46.1996	3/2/20	0
Somalia	5.1521	46.1996	3/20/20	1
Somalia	5.1521	46.1996	3/21/20	1
Somalia	5.1521	46.1996	3/22/20	1
Somalia	5.1521	46.1996	3/23/20	1
Somalia	5.1521	46.1996	3/24/20	1
Somalia	5.1521	46.1996	3/25/20	1
Somalia	5.1521	46.1996	3/26/20	2
Somalia	5.1521	46.1996	3/27/20	3
Somalia	5.1521	46.1996	3/28/20	3
Somalia	5.1521	46.1996	3/29/20	3
Somalia	5.1521	46.1996	3/3/20	0
Somalia	5.1521	46.1996	3/30/20	3
Somalia	5.1521	46.1996	3/31/20	5
Somalia	5.1521	46.1996	3/4/20	0
Somalia	5.1521	46.1996	3/5/20	0
Somalia	5.1521	46.1996	3/6/20	0
Somalia	5.1521	46.1996	3/7/20	0
Somalia	5.1521	46.1996	3/8/20	0
Somalia	5.1521	46.1996	3/9/20	0
Somalia	5.1521	46.1996	4/1/20	5
Somalia	5.1521	46.1996	4/10/20	21
Somalia	5.1521	46.1996	4/11/20	21
Somalia	5.1521	46.1996	4/12/20	25
Somalia	5.1521	46.1996	4/13/20	60
Somalia	5.1521	46.1996	4/14/20	60
Somalia	5.1521	46.1996	4/15/20	80
Somalia	5.1521	46.1996	4/16/20	80
Somalia	5.1521	46.1996	4/2/20	5
Somalia	5.1521	46.1996	4/3/20	7
Somalia	5.1521	46.1996	4/4/20	7
Somalia	5.1521	46.1996	4/5/20	7
Somalia	5.1521	46.1996	4/6/20	7
Somalia	5.1521	46.1996	4/7/20	8
Somalia	5.1521	46.1996	4/8/20	12
Somalia	5.1521	46.1996	4/9/20	12
South Africa	-30.5595	22.9375	1/22/20	0
South Africa	-30.5595	22.9375	1/23/20	0
South Africa	-30.5595	22.9375	1/24/20	0
South Africa	-30.5595	22.9375	1/25/20	0
South Africa	-30.5595	22.9375	1/26/20	0
South Africa	-30.5595	22.9375	1/27/20	0
South Africa	-30.5595	22.9375	1/28/20	0
South Africa	-30.5595	22.9375	1/29/20	0
South Africa	-30.5595	22.9375	1/30/20	0
South Africa	-30.5595	22.9375	1/31/20	0
South Africa	-30.5595	22.9375	2/1/20	0
South Africa	-30.5595	22.9375	2/10/20	0
South Africa	-30.5595	22.9375	2/11/20	0
South Africa	-30.5595	22.9375	2/12/20	0
South Africa	-30.5595	22.9375	2/13/20	0
South Africa	-30.5595	22.9375	2/14/20	0
South Africa	-30.5595	22.9375	2/15/20	0
South Africa	-30.5595	22.9375	2/16/20	0
South Africa	-30.5595	22.9375	2/17/20	0
South Africa	-30.5595	22.9375	2/18/20	0
South Africa	-30.5595	22.9375	2/19/20	0
South Africa	-30.5595	22.9375	2/2/20	0
South Africa	-30.5595	22.9375	2/20/20	0
South Africa	-30.5595	22.9375	2/21/20	0
South Africa	-30.5595	22.9375	2/22/20	0
South Africa	-30.5595	22.9375	2/23/20	0
South Africa	-30.5595	22.9375	2/24/20	0
South Africa	-30.5595	22.9375	2/25/20	0
South Africa	-30.5595	22.9375	2/26/20	0
South Africa	-30.5595	22.9375	2/27/20	0
South Africa	-30.5595	22.9375	2/28/20	0
South Africa	-30.5595	22.9375	2/29/20	0
South Africa	-30.5595	22.9375	2/3/20	0
South Africa	-30.5595	22.9375	2/4/20	0
South Africa	-30.5595	22.9375	2/5/20	0
South Africa	-30.5595	22.9375	2/6/20	0
South Africa	-30.5595	22.9375	2/7/20	0
South Africa	-30.5595	22.9375	2/8/20	0
South Africa	-30.5595	22.9375	2/9/20	0
South Africa	-30.5595	22.9375	3/1/20	0
South Africa	-30.5595	22.9375	3/10/20	7
South Africa	-30.5595	22.9375	3/11/20	13
South Africa	-30.5595	22.9375	3/12/20	17
South Africa	-30.5595	22.9375	3/13/20	24
South Africa	-30.5595	22.9375	3/14/20	38
South Africa	-30.5595	22.9375	3/15/20	51
South Africa	-30.5595	22.9375	3/16/20	62
South Africa	-30.5595	22.9375	3/17/20	62
South Africa	-30.5595	22.9375	3/18/20	116
South Africa	-30.5595	22.9375	3/19/20	150
South Africa	-30.5595	22.9375	3/2/20	0
South Africa	-30.5595	22.9375	3/20/20	202
South Africa	-30.5595	22.9375	3/21/20	240
South Africa	-30.5595	22.9375	3/22/20	274
South Africa	-30.5595	22.9375	3/23/20	402
South Africa	-30.5595	22.9375	3/24/20	554
South Africa	-30.5595	22.9375	3/25/20	709
South Africa	-30.5595	22.9375	3/26/20	927
South Africa	-30.5595	22.9375	3/27/20	1170
South Africa	-30.5595	22.9375	3/28/20	1187
South Africa	-30.5595	22.9375	3/29/20	1280
South Africa	-30.5595	22.9375	3/3/20	0
South Africa	-30.5595	22.9375	3/30/20	1326
South Africa	-30.5595	22.9375	3/31/20	1353
South Africa	-30.5595	22.9375	3/4/20	0
South Africa	-30.5595	22.9375	3/5/20	1
South Africa	-30.5595	22.9375	3/6/20	1
South Africa	-30.5595	22.9375	3/7/20	1
South Africa	-30.5595	22.9375	3/8/20	3
South Africa	-30.5595	22.9375	3/9/20	3
South Africa	-30.5595	22.9375	4/1/20	1380
South Africa	-30.5595	22.9375	4/10/20	2003
South Africa	-30.5595	22.9375	4/11/20	2028
South Africa	-30.5595	22.9375	4/12/20	2173
South Africa	-30.5595	22.9375	4/13/20	2272
South Africa	-30.5595	22.9375	4/14/20	2415
South Africa	-30.5595	22.9375	4/15/20	2506
South Africa	-30.5595	22.9375	4/16/20	2605
South Africa	-30.5595	22.9375	4/2/20	1462
South Africa	-30.5595	22.9375	4/3/20	1505
South Africa	-30.5595	22.9375	4/4/20	1585
South Africa	-30.5595	22.9375	4/5/20	1655
South Africa	-30.5595	22.9375	4/6/20	1686
South Africa	-30.5595	22.9375	4/7/20	1749
South Africa	-30.5595	22.9375	4/8/20	1845
South Africa	-30.5595	22.9375	4/9/20	1934
South Sudan	6.877	31.307	1/22/20	0
South Sudan	6.877	31.307	1/23/20	0
South Sudan	6.877	31.307	1/24/20	0
South Sudan	6.877	31.307	1/25/20	0
South Sudan	6.877	31.307	1/26/20	0
South Sudan	6.877	31.307	1/27/20	0
South Sudan	6.877	31.307	1/28/20	0
South Sudan	6.877	31.307	1/29/20	0
South Sudan	6.877	31.307	1/30/20	0
South Sudan	6.877	31.307	1/31/20	0
South Sudan	6.877	31.307	2/1/20	0
South Sudan	6.877	31.307	2/10/20	0
South Sudan	6.877	31.307	2/11/20	0
South Sudan	6.877	31.307	2/12/20	0
South Sudan	6.877	31.307	2/13/20	0
South Sudan	6.877	31.307	2/14/20	0
South Sudan	6.877	31.307	2/15/20	0
South Sudan	6.877	31.307	2/16/20	0
South Sudan	6.877	31.307	2/17/20	0
South Sudan	6.877	31.307	2/18/20	0
South Sudan	6.877	31.307	2/19/20	0
South Sudan	6.877	31.307	2/2/20	0
South Sudan	6.877	31.307	2/20/20	0
South Sudan	6.877	31.307	2/21/20	0
South Sudan	6.877	31.307	2/22/20	0
South Sudan	6.877	31.307	2/23/20	0
South Sudan	6.877	31.307	2/24/20	0
South Sudan	6.877	31.307	2/25/20	0
South Sudan	6.877	31.307	2/26/20	0
South Sudan	6.877	31.307	2/27/20	0
South Sudan	6.877	31.307	2/28/20	0
South Sudan	6.877	31.307	2/29/20	0
South Sudan	6.877	31.307	2/3/20	0
South Sudan	6.877	31.307	2/4/20	0
South Sudan	6.877	31.307	2/5/20	0
South Sudan	6.877	31.307	2/6/20	0
South Sudan	6.877	31.307	2/7/20	0
South Sudan	6.877	31.307	2/8/20	0
South Sudan	6.877	31.307	2/9/20	0
South Sudan	6.877	31.307	3/1/20	0
South Sudan	6.877	31.307	3/10/20	0
South Sudan	6.877	31.307	3/11/20	0
South Sudan	6.877	31.307	3/12/20	0
South Sudan	6.877	31.307	3/13/20	0
South Sudan	6.877	31.307	3/14/20	0
South Sudan	6.877	31.307	3/15/20	0
South Sudan	6.877	31.307	3/16/20	0
South Sudan	6.877	31.307	3/17/20	0
South Sudan	6.877	31.307	3/18/20	0
South Sudan	6.877	31.307	3/19/20	0
South Sudan	6.877	31.307	3/2/20	0
South Sudan	6.877	31.307	3/20/20	0
South Sudan	6.877	31.307	3/21/20	0
South Sudan	6.877	31.307	3/22/20	0
South Sudan	6.877	31.307	3/23/20	0
South Sudan	6.877	31.307	3/24/20	0
South Sudan	6.877	31.307	3/25/20	0
South Sudan	6.877	31.307	3/26/20	0
South Sudan	6.877	31.307	3/27/20	0
South Sudan	6.877	31.307	3/28/20	0
South Sudan	6.877	31.307	3/29/20	0
South Sudan	6.877	31.307	3/3/20	0
South Sudan	6.877	31.307	3/30/20	0
South Sudan	6.877	31.307	3/31/20	0
South Sudan	6.877	31.307	3/4/20	0
South Sudan	6.877	31.307	3/5/20	0
South Sudan	6.877	31.307	3/6/20	0
South Sudan	6.877	31.307	3/7/20	0
South Sudan	6.877	31.307	3/8/20	0
South Sudan	6.877	31.307	3/9/20	0
South Sudan	6.877	31.307	4/1/20	0
South Sudan	6.877	31.307	4/10/20	4
South Sudan	6.877	31.307	4/11/20	4
South Sudan	6.877	31.307	4/12/20	4
South Sudan	6.877	31.307	4/13/20	4
South Sudan	6.877	31.307	4/14/20	4
South Sudan	6.877	31.307	4/15/20	4
South Sudan	6.877	31.307	4/16/20	4
South Sudan	6.877	31.307	4/2/20	0
South Sudan	6.877	31.307	4/3/20	0
South Sudan	6.877	31.307	4/4/20	0
South Sudan	6.877	31.307	4/5/20	1
South Sudan	6.877	31.307	4/6/20	1
South Sudan	6.877	31.307	4/7/20	2
South Sudan	6.877	31.307	4/8/20	2
South Sudan	6.877	31.307	4/9/20	3
Spain	40	-4	1/22/20	0
Spain	40	-4	1/23/20	0
Spain	40	-4	1/24/20	0
Spain	40	-4	1/25/20	0
Spain	40	-4	1/26/20	0
Spain	40	-4	1/27/20	0
Spain	40	-4	1/28/20	0
Spain	40	-4	1/29/20	0
Spain	40	-4	1/30/20	0
Spain	40	-4	1/31/20	0
Spain	40	-4	2/1/20	1
Spain	40	-4	2/10/20	2
Spain	40	-4	2/11/20	2
Spain	40	-4	2/12/20	2
Spain	40	-4	2/13/20	2
Spain	40	-4	2/14/20	2
Spain	40	-4	2/15/20	2
Spain	40	-4	2/16/20	2
Spain	40	-4	2/17/20	2
Spain	40	-4	2/18/20	2
Spain	40	-4	2/19/20	2
Spain	40	-4	2/2/20	1
Spain	40	-4	2/20/20	2
Spain	40	-4	2/21/20	2
Spain	40	-4	2/22/20	2
Spain	40	-4	2/23/20	2
Spain	40	-4	2/24/20	2
Spain	40	-4	2/25/20	6
Spain	40	-4	2/26/20	13
Spain	40	-4	2/27/20	15
Spain	40	-4	2/28/20	32
Spain	40	-4	2/29/20	45
Spain	40	-4	2/3/20	1
Spain	40	-4	2/4/20	1
Spain	40	-4	2/5/20	1
Spain	40	-4	2/6/20	1
Spain	40	-4	2/7/20	1
Spain	40	-4	2/8/20	1
Spain	40	-4	2/9/20	2
Spain	40	-4	3/1/20	84
Spain	40	-4	3/10/20	1695
Spain	40	-4	3/11/20	2277
Spain	40	-4	3/12/20	2277
Spain	40	-4	3/13/20	5232
Spain	40	-4	3/14/20	6391
Spain	40	-4	3/15/20	7798
Spain	40	-4	3/16/20	9942
Spain	40	-4	3/17/20	11748
Spain	40	-4	3/18/20	13910
Spain	40	-4	3/19/20	17963
Spain	40	-4	3/2/20	120
Spain	40	-4	3/20/20	20410
Spain	40	-4	3/21/20	25374
Spain	40	-4	3/22/20	28768
Spain	40	-4	3/23/20	35136
Spain	40	-4	3/24/20	39885
Spain	40	-4	3/25/20	49515
Spain	40	-4	3/26/20	57786
Spain	40	-4	3/27/20	65719
Spain	40	-4	3/28/20	73235
Spain	40	-4	3/29/20	80110
Spain	40	-4	3/3/20	165
Spain	40	-4	3/30/20	87956
Spain	40	-4	3/31/20	95923
Spain	40	-4	3/4/20	222
Spain	40	-4	3/5/20	259
Spain	40	-4	3/6/20	400
Spain	40	-4	3/7/20	500
Spain	40	-4	3/8/20	673
Spain	40	-4	3/9/20	1073
Spain	40	-4	4/1/20	104118
Spain	40	-4	4/10/20	158273
Spain	40	-4	4/11/20	163027
Spain	40	-4	4/12/20	166831
Spain	40	-4	4/13/20	170099
Spain	40	-4	4/14/20	172541
Spain	40	-4	4/15/20	177644
Spain	40	-4	4/16/20	184948
Spain	40	-4	4/2/20	112065
Spain	40	-4	4/3/20	119199
Spain	40	-4	4/4/20	126168
Spain	40	-4	4/5/20	131646
Spain	40	-4	4/6/20	136675
Spain	40	-4	4/7/20	141942
Spain	40	-4	4/8/20	148220
Spain	40	-4	4/9/20	153222
Sri Lanka	7	81	1/22/20	0
Sri Lanka	7	81	1/23/20	0
Sri Lanka	7	81	1/24/20	0
Sri Lanka	7	81	1/25/20	0
Sri Lanka	7	81	1/26/20	0
Sri Lanka	7	81	1/27/20	1
Sri Lanka	7	81	1/28/20	1
Sri Lanka	7	81	1/29/20	1
Sri Lanka	7	81	1/30/20	1
Sri Lanka	7	81	1/31/20	1
Sri Lanka	7	81	2/1/20	1
Sri Lanka	7	81	2/10/20	1
Sri Lanka	7	81	2/11/20	1
Sri Lanka	7	81	2/12/20	1
Sri Lanka	7	81	2/13/20	1
Sri Lanka	7	81	2/14/20	1
Sri Lanka	7	81	2/15/20	1
Sri Lanka	7	81	2/16/20	1
Sri Lanka	7	81	2/17/20	1
Sri Lanka	7	81	2/18/20	1
Sri Lanka	7	81	2/19/20	1
Sri Lanka	7	81	2/2/20	1
Sri Lanka	7	81	2/20/20	1
Sri Lanka	7	81	2/21/20	1
Sri Lanka	7	81	2/22/20	1
Sri Lanka	7	81	2/23/20	1
Sri Lanka	7	81	2/24/20	1
Sri Lanka	7	81	2/25/20	1
Sri Lanka	7	81	2/26/20	1
Sri Lanka	7	81	2/27/20	1
Sri Lanka	7	81	2/28/20	1
Sri Lanka	7	81	2/29/20	1
Sri Lanka	7	81	2/3/20	1
Sri Lanka	7	81	2/4/20	1
Sri Lanka	7	81	2/5/20	1
Sri Lanka	7	81	2/6/20	1
Sri Lanka	7	81	2/7/20	1
Sri Lanka	7	81	2/8/20	1
Sri Lanka	7	81	2/9/20	1
Sri Lanka	7	81	3/1/20	1
Sri Lanka	7	81	3/10/20	1
Sri Lanka	7	81	3/11/20	2
Sri Lanka	7	81	3/12/20	2
Sri Lanka	7	81	3/13/20	6
Sri Lanka	7	81	3/14/20	10
Sri Lanka	7	81	3/15/20	18
Sri Lanka	7	81	3/16/20	28
Sri Lanka	7	81	3/17/20	44
Sri Lanka	7	81	3/18/20	51
Sri Lanka	7	81	3/19/20	60
Sri Lanka	7	81	3/2/20	1
Sri Lanka	7	81	3/20/20	73
Sri Lanka	7	81	3/21/20	77
Sri Lanka	7	81	3/22/20	82
Sri Lanka	7	81	3/23/20	97
Sri Lanka	7	81	3/24/20	102
Sri Lanka	7	81	3/25/20	102
Sri Lanka	7	81	3/26/20	106
Sri Lanka	7	81	3/27/20	106
Sri Lanka	7	81	3/28/20	113
Sri Lanka	7	81	3/29/20	117
Sri Lanka	7	81	3/3/20	1
Sri Lanka	7	81	3/30/20	122
Sri Lanka	7	81	3/31/20	143
Sri Lanka	7	81	3/4/20	1
Sri Lanka	7	81	3/5/20	1
Sri Lanka	7	81	3/6/20	1
Sri Lanka	7	81	3/7/20	1
Sri Lanka	7	81	3/8/20	1
Sri Lanka	7	81	3/9/20	1
Sri Lanka	7	81	4/1/20	146
Sri Lanka	7	81	4/10/20	190
Sri Lanka	7	81	4/11/20	198
Sri Lanka	7	81	4/12/20	210
Sri Lanka	7	81	4/13/20	217
Sri Lanka	7	81	4/14/20	233
Sri Lanka	7	81	4/15/20	238
Sri Lanka	7	81	4/16/20	238
Sri Lanka	7	81	4/2/20	151
Sri Lanka	7	81	4/3/20	159
Sri Lanka	7	81	4/4/20	166
Sri Lanka	7	81	4/5/20	176
Sri Lanka	7	81	4/6/20	178
Sri Lanka	7	81	4/7/20	185
Sri Lanka	7	81	4/8/20	189
Sri Lanka	7	81	4/9/20	190
Sudan	12.8628	30.2176	1/22/20	0
Sudan	12.8628	30.2176	1/23/20	0
Sudan	12.8628	30.2176	1/24/20	0
Sudan	12.8628	30.2176	1/25/20	0
Sudan	12.8628	30.2176	1/26/20	0
Sudan	12.8628	30.2176	1/27/20	0
Sudan	12.8628	30.2176	1/28/20	0
Sudan	12.8628	30.2176	1/29/20	0
Sudan	12.8628	30.2176	1/30/20	0
Sudan	12.8628	30.2176	1/31/20	0
Sudan	12.8628	30.2176	2/1/20	0
Sudan	12.8628	30.2176	2/10/20	0
Sudan	12.8628	30.2176	2/11/20	0
Sudan	12.8628	30.2176	2/12/20	0
Sudan	12.8628	30.2176	2/13/20	0
Sudan	12.8628	30.2176	2/14/20	0
Sudan	12.8628	30.2176	2/15/20	0
Sudan	12.8628	30.2176	2/16/20	0
Sudan	12.8628	30.2176	2/17/20	0
Sudan	12.8628	30.2176	2/18/20	0
Sudan	12.8628	30.2176	2/19/20	0
Sudan	12.8628	30.2176	2/2/20	0
Sudan	12.8628	30.2176	2/20/20	0
Sudan	12.8628	30.2176	2/21/20	0
Sudan	12.8628	30.2176	2/22/20	0
Sudan	12.8628	30.2176	2/23/20	0
Sudan	12.8628	30.2176	2/24/20	0
Sudan	12.8628	30.2176	2/25/20	0
Sudan	12.8628	30.2176	2/26/20	0
Sudan	12.8628	30.2176	2/27/20	0
Sudan	12.8628	30.2176	2/28/20	0
Sudan	12.8628	30.2176	2/29/20	0
Sudan	12.8628	30.2176	2/3/20	0
Sudan	12.8628	30.2176	2/4/20	0
Sudan	12.8628	30.2176	2/5/20	0
Sudan	12.8628	30.2176	2/6/20	0
Sudan	12.8628	30.2176	2/7/20	0
Sudan	12.8628	30.2176	2/8/20	0
Sudan	12.8628	30.2176	2/9/20	0
Sudan	12.8628	30.2176	3/1/20	0
Sudan	12.8628	30.2176	3/10/20	0
Sudan	12.8628	30.2176	3/11/20	0
Sudan	12.8628	30.2176	3/12/20	0
Sudan	12.8628	30.2176	3/13/20	1
Sudan	12.8628	30.2176	3/14/20	1
Sudan	12.8628	30.2176	3/15/20	1
Sudan	12.8628	30.2176	3/16/20	1
Sudan	12.8628	30.2176	3/17/20	1
Sudan	12.8628	30.2176	3/18/20	2
Sudan	12.8628	30.2176	3/19/20	2
Sudan	12.8628	30.2176	3/2/20	0
Sudan	12.8628	30.2176	3/20/20	2
Sudan	12.8628	30.2176	3/21/20	2
Sudan	12.8628	30.2176	3/22/20	2
Sudan	12.8628	30.2176	3/23/20	2
Sudan	12.8628	30.2176	3/24/20	3
Sudan	12.8628	30.2176	3/25/20	3
Sudan	12.8628	30.2176	3/26/20	3
Sudan	12.8628	30.2176	3/27/20	3
Sudan	12.8628	30.2176	3/28/20	5
Sudan	12.8628	30.2176	3/29/20	6
Sudan	12.8628	30.2176	3/3/20	0
Sudan	12.8628	30.2176	3/30/20	6
Sudan	12.8628	30.2176	3/31/20	7
Sudan	12.8628	30.2176	3/4/20	0
Sudan	12.8628	30.2176	3/5/20	0
Sudan	12.8628	30.2176	3/6/20	0
Sudan	12.8628	30.2176	3/7/20	0
Sudan	12.8628	30.2176	3/8/20	0
Sudan	12.8628	30.2176	3/9/20	0
Sudan	12.8628	30.2176	4/1/20	7
Sudan	12.8628	30.2176	4/10/20	17
Sudan	12.8628	30.2176	4/11/20	19
Sudan	12.8628	30.2176	4/12/20	19
