country	Lat	Long	date	Recovered from COVID-19 (no.)
Seychelles	-4.6796	55.492	3/21/20	0
Seychelles	-4.6796	55.492	3/22/20	0
Seychelles	-4.6796	55.492	3/23/20	0
Seychelles	-4.6796	55.492	3/24/20	0
Seychelles	-4.6796	55.492	3/25/20	0
Seychelles	-4.6796	55.492	3/26/20	0
Seychelles	-4.6796	55.492	3/27/20	0
Seychelles	-4.6796	55.492	3/28/20	0
Seychelles	-4.6796	55.492	3/29/20	0
Seychelles	-4.6796	55.492	3/3/20	0
Seychelles	-4.6796	55.492	3/30/20	0
Seychelles	-4.6796	55.492	3/31/20	0
Seychelles	-4.6796	55.492	3/4/20	0
Seychelles	-4.6796	55.492	3/5/20	0
Seychelles	-4.6796	55.492	3/6/20	0
Seychelles	-4.6796	55.492	3/7/20	0
Seychelles	-4.6796	55.492	3/8/20	0
Seychelles	-4.6796	55.492	3/9/20	0
Seychelles	-4.6796	55.492	4/1/20	0
Seychelles	-4.6796	55.492	4/10/20	0
Seychelles	-4.6796	55.492	4/11/20	0
Seychelles	-4.6796	55.492	4/12/20	0
Seychelles	-4.6796	55.492	4/13/20	0
Seychelles	-4.6796	55.492	4/14/20	0
Seychelles	-4.6796	55.492	4/15/20	0
Seychelles	-4.6796	55.492	4/16/20	0
Seychelles	-4.6796	55.492	4/2/20	0
Seychelles	-4.6796	55.492	4/3/20	0
Seychelles	-4.6796	55.492	4/4/20	0
Seychelles	-4.6796	55.492	4/5/20	0
Seychelles	-4.6796	55.492	4/6/20	0
Seychelles	-4.6796	55.492	4/7/20	0
Seychelles	-4.6796	55.492	4/8/20	0
Seychelles	-4.6796	55.492	4/9/20	0
Sierra Leone	8.460555	-11.779889	1/22/20	0
Sierra Leone	8.460555	-11.779889	1/23/20	0
Sierra Leone	8.460555	-11.779889	1/24/20	0
Sierra Leone	8.460555	-11.779889	1/25/20	0
Sierra Leone	8.460555	-11.779889	1/26/20	0
Sierra Leone	8.460555	-11.779889	1/27/20	0
Sierra Leone	8.460555	-11.779889	1/28/20	0
Sierra Leone	8.460555	-11.779889	1/29/20	0
Sierra Leone	8.460555	-11.779889	1/30/20	0
Sierra Leone	8.460555	-11.779889	1/31/20	0
Sierra Leone	8.460555	-11.779889	2/1/20	0
Sierra Leone	8.460555	-11.779889	2/10/20	0
Sierra Leone	8.460555	-11.779889	2/11/20	0
Sierra Leone	8.460555	-11.779889	2/12/20	0
Sierra Leone	8.460555	-11.779889	2/13/20	0
Sierra Leone	8.460555	-11.779889	2/14/20	0
Sierra Leone	8.460555	-11.779889	2/15/20	0
Sierra Leone	8.460555	-11.779889	2/16/20	0
Sierra Leone	8.460555	-11.779889	2/17/20	0
Sierra Leone	8.460555	-11.779889	2/18/20	0
Sierra Leone	8.460555	-11.779889	2/19/20	0
Sierra Leone	8.460555	-11.779889	2/2/20	0
Sierra Leone	8.460555	-11.779889	2/20/20	0
Sierra Leone	8.460555	-11.779889	2/21/20	0
Sierra Leone	8.460555	-11.779889	2/22/20	0
Sierra Leone	8.460555	-11.779889	2/23/20	0
Sierra Leone	8.460555	-11.779889	2/24/20	0
Sierra Leone	8.460555	-11.779889	2/25/20	0
Sierra Leone	8.460555	-11.779889	2/26/20	0
Sierra Leone	8.460555	-11.779889	2/27/20	0
Sierra Leone	8.460555	-11.779889	2/28/20	0
Sierra Leone	8.460555	-11.779889	2/29/20	0
Sierra Leone	8.460555	-11.779889	2/3/20	0
Sierra Leone	8.460555	-11.779889	2/4/20	0
Sierra Leone	8.460555	-11.779889	2/5/20	0
Sierra Leone	8.460555	-11.779889	2/6/20	0
Sierra Leone	8.460555	-11.779889	2/7/20	0
Sierra Leone	8.460555	-11.779889	2/8/20	0
Sierra Leone	8.460555	-11.779889	2/9/20	0
Sierra Leone	8.460555	-11.779889	3/1/20	0
Sierra Leone	8.460555	-11.779889	3/10/20	0
Sierra Leone	8.460555	-11.779889	3/11/20	0
Sierra Leone	8.460555	-11.779889	3/12/20	0
Sierra Leone	8.460555	-11.779889	3/13/20	0
Sierra Leone	8.460555	-11.779889	3/14/20	0
Sierra Leone	8.460555	-11.779889	3/15/20	0
Sierra Leone	8.460555	-11.779889	3/16/20	0
Sierra Leone	8.460555	-11.779889	3/17/20	0
Sierra Leone	8.460555	-11.779889	3/18/20	0
Sierra Leone	8.460555	-11.779889	3/19/20	0
Sierra Leone	8.460555	-11.779889	3/2/20	0
Sierra Leone	8.460555	-11.779889	3/20/20	0
Sierra Leone	8.460555	-11.779889	3/21/20	0
Sierra Leone	8.460555	-11.779889	3/22/20	0
Sierra Leone	8.460555	-11.779889	3/23/20	0
Sierra Leone	8.460555	-11.779889	3/24/20	0
Sierra Leone	8.460555	-11.779889	3/25/20	0
Sierra Leone	8.460555	-11.779889	3/26/20	0
Sierra Leone	8.460555	-11.779889	3/27/20	0
Sierra Leone	8.460555	-11.779889	3/28/20	0
Sierra Leone	8.460555	-11.779889	3/29/20	0
Sierra Leone	8.460555	-11.779889	3/3/20	0
Sierra Leone	8.460555	-11.779889	3/30/20	0
Sierra Leone	8.460555	-11.779889	3/31/20	0
Sierra Leone	8.460555	-11.779889	3/4/20	0
Sierra Leone	8.460555	-11.779889	3/5/20	0
Sierra Leone	8.460555	-11.779889	3/6/20	0
Sierra Leone	8.460555	-11.779889	3/7/20	0
Sierra Leone	8.460555	-11.779889	3/8/20	0
Sierra Leone	8.460555	-11.779889	3/9/20	0
Sierra Leone	8.460555	-11.779889	4/1/20	0
Sierra Leone	8.460555	-11.779889	4/10/20	0
Sierra Leone	8.460555	-11.779889	4/11/20	0
Sierra Leone	8.460555	-11.779889	4/12/20	0
Sierra Leone	8.460555	-11.779889	4/13/20	0
Sierra Leone	8.460555	-11.779889	4/14/20	0
Sierra Leone	8.460555	-11.779889	4/15/20	0
Sierra Leone	8.460555	-11.779889	4/16/20	0
Sierra Leone	8.460555	-11.779889	4/2/20	0
Sierra Leone	8.460555	-11.779889	4/3/20	0
Sierra Leone	8.460555	-11.779889	4/4/20	0
Sierra Leone	8.460555	-11.779889	4/5/20	0
Sierra Leone	8.460555	-11.779889	4/6/20	0
Sierra Leone	8.460555	-11.779889	4/7/20	0
Sierra Leone	8.460555	-11.779889	4/8/20	0
Sierra Leone	8.460555	-11.779889	4/9/20	0
Singapore	1.2833	103.8333	1/22/20	0
Singapore	1.2833	103.8333	1/23/20	0
Singapore	1.2833	103.8333	1/24/20	0
Singapore	1.2833	103.8333	1/25/20	0
Singapore	1.2833	103.8333	1/26/20	0
Singapore	1.2833	103.8333	1/27/20	0
Singapore	1.2833	103.8333	1/28/20	0
Singapore	1.2833	103.8333	1/29/20	0
Singapore	1.2833	103.8333	1/30/20	0
Singapore	1.2833	103.8333	1/31/20	0
Singapore	1.2833	103.8333	2/1/20	0
Singapore	1.2833	103.8333	2/10/20	2
Singapore	1.2833	103.8333	2/11/20	9
Singapore	1.2833	103.8333	2/12/20	15
Singapore	1.2833	103.8333	2/13/20	15
Singapore	1.2833	103.8333	2/14/20	17
Singapore	1.2833	103.8333	2/15/20	18
Singapore	1.2833	103.8333	2/16/20	18
Singapore	1.2833	103.8333	2/17/20	24
Singapore	1.2833	103.8333	2/18/20	29
Singapore	1.2833	103.8333	2/19/20	34
Singapore	1.2833	103.8333	2/2/20	0
Singapore	1.2833	103.8333	2/20/20	34
Singapore	1.2833	103.8333	2/21/20	37
Singapore	1.2833	103.8333	2/22/20	37
Singapore	1.2833	103.8333	2/23/20	51
Singapore	1.2833	103.8333	2/24/20	51
Singapore	1.2833	103.8333	2/25/20	53
Singapore	1.2833	103.8333	2/26/20	62
Singapore	1.2833	103.8333	2/27/20	62
Singapore	1.2833	103.8333	2/28/20	62
Singapore	1.2833	103.8333	2/29/20	72
Singapore	1.2833	103.8333	2/3/20	0
Singapore	1.2833	103.8333	2/4/20	0
Singapore	1.2833	103.8333	2/5/20	0
Singapore	1.2833	103.8333	2/6/20	0
Singapore	1.2833	103.8333	2/7/20	0
Singapore	1.2833	103.8333	2/8/20	2
Singapore	1.2833	103.8333	2/9/20	2
Singapore	1.2833	103.8333	3/1/20	72
Singapore	1.2833	103.8333	3/10/20	78
Singapore	1.2833	103.8333	3/11/20	96
Singapore	1.2833	103.8333	3/12/20	96
Singapore	1.2833	103.8333	3/13/20	97
Singapore	1.2833	103.8333	3/14/20	105
Singapore	1.2833	103.8333	3/15/20	105
Singapore	1.2833	103.8333	3/16/20	109
Singapore	1.2833	103.8333	3/17/20	114
Singapore	1.2833	103.8333	3/18/20	114
Singapore	1.2833	103.8333	3/19/20	114
Singapore	1.2833	103.8333	3/2/20	78
Singapore	1.2833	103.8333	3/20/20	124
Singapore	1.2833	103.8333	3/21/20	140
Singapore	1.2833	103.8333	3/22/20	144
Singapore	1.2833	103.8333	3/23/20	144
Singapore	1.2833	103.8333	3/24/20	156
Singapore	1.2833	103.8333	3/25/20	160
Singapore	1.2833	103.8333	3/26/20	172
Singapore	1.2833	103.8333	3/27/20	183
Singapore	1.2833	103.8333	3/28/20	198
Singapore	1.2833	103.8333	3/29/20	212
Singapore	1.2833	103.8333	3/3/20	78
Singapore	1.2833	103.8333	3/30/20	228
Singapore	1.2833	103.8333	3/31/20	240
Singapore	1.2833	103.8333	3/4/20	78
Singapore	1.2833	103.8333	3/5/20	78
Singapore	1.2833	103.8333	3/6/20	78
Singapore	1.2833	103.8333	3/7/20	78
Singapore	1.2833	103.8333	3/8/20	78
Singapore	1.2833	103.8333	3/9/20	78
Singapore	1.2833	103.8333	4/1/20	245
Singapore	1.2833	103.8333	4/10/20	492
Singapore	1.2833	103.8333	4/11/20	528
Singapore	1.2833	103.8333	4/12/20	560
Singapore	1.2833	103.8333	4/13/20	586
Singapore	1.2833	103.8333	4/14/20	611
Singapore	1.2833	103.8333	4/15/20	652
Singapore	1.2833	103.8333	4/16/20	683
Singapore	1.2833	103.8333	4/2/20	266
Singapore	1.2833	103.8333	4/3/20	282
Singapore	1.2833	103.8333	4/4/20	297
Singapore	1.2833	103.8333	4/5/20	320
Singapore	1.2833	103.8333	4/6/20	344
Singapore	1.2833	103.8333	4/7/20	377
Singapore	1.2833	103.8333	4/8/20	406
Singapore	1.2833	103.8333	4/9/20	460
Slovakia	48.669	19.699	1/22/20	0
Slovakia	48.669	19.699	1/23/20	0
Slovakia	48.669	19.699	1/24/20	0
Slovakia	48.669	19.699	1/25/20	0
Slovakia	48.669	19.699	1/26/20	0
Slovakia	48.669	19.699	1/27/20	0
Slovakia	48.669	19.699	1/28/20	0
Slovakia	48.669	19.699	1/29/20	0
Slovakia	48.669	19.699	1/30/20	0
Slovakia	48.669	19.699	1/31/20	0
Slovakia	48.669	19.699	2/1/20	0
Slovakia	48.669	19.699	2/10/20	0
Slovakia	48.669	19.699	2/11/20	0
Slovakia	48.669	19.699	2/12/20	0
Slovakia	48.669	19.699	2/13/20	0
Slovakia	48.669	19.699	2/14/20	0
Slovakia	48.669	19.699	2/15/20	0
Slovakia	48.669	19.699	2/16/20	0
Slovakia	48.669	19.699	2/17/20	0
Slovakia	48.669	19.699	2/18/20	0
Slovakia	48.669	19.699	2/19/20	0
Slovakia	48.669	19.699	2/2/20	0
Slovakia	48.669	19.699	2/20/20	0
Slovakia	48.669	19.699	2/21/20	0
Slovakia	48.669	19.699	2/22/20	0
Slovakia	48.669	19.699	2/23/20	0
Slovakia	48.669	19.699	2/24/20	0
Slovakia	48.669	19.699	2/25/20	0
Slovakia	48.669	19.699	2/26/20	0
Slovakia	48.669	19.699	2/27/20	0
Slovakia	48.669	19.699	2/28/20	0
Slovakia	48.669	19.699	2/29/20	0
Slovakia	48.669	19.699	2/3/20	0
Slovakia	48.669	19.699	2/4/20	0
Slovakia	48.669	19.699	2/5/20	0
Slovakia	48.669	19.699	2/6/20	0
Slovakia	48.669	19.699	2/7/20	0
Slovakia	48.669	19.699	2/8/20	0
Slovakia	48.669	19.699	2/9/20	0
Slovakia	48.669	19.699	3/1/20	0
Slovakia	48.669	19.699	3/10/20	0
Slovakia	48.669	19.699	3/11/20	0
Slovakia	48.669	19.699	3/12/20	0
Slovakia	48.669	19.699	3/13/20	0
Slovakia	48.669	19.699	3/14/20	0
Slovakia	48.669	19.699	3/15/20	0
Slovakia	48.669	19.699	3/16/20	0
Slovakia	48.669	19.699	3/17/20	0
Slovakia	48.669	19.699	3/18/20	0
Slovakia	48.669	19.699	3/19/20	0
Slovakia	48.669	19.699	3/2/20	0
Slovakia	48.669	19.699	3/20/20	0
Slovakia	48.669	19.699	3/21/20	0
Slovakia	48.669	19.699	3/22/20	7
Slovakia	48.669	19.699	3/23/20	7
Slovakia	48.669	19.699	3/24/20	7
Slovakia	48.669	19.699	3/25/20	7
Slovakia	48.669	19.699	3/26/20	2
Slovakia	48.669	19.699	3/27/20	2
Slovakia	48.669	19.699	3/28/20	2
Slovakia	48.669	19.699	3/29/20	2
Slovakia	48.669	19.699	3/3/20	0
Slovakia	48.669	19.699	3/30/20	7
Slovakia	48.669	19.699	3/31/20	3
Slovakia	48.669	19.699	3/4/20	0
Slovakia	48.669	19.699	3/5/20	0
Slovakia	48.669	19.699	3/6/20	0
Slovakia	48.669	19.699	3/7/20	0
Slovakia	48.669	19.699	3/8/20	0
Slovakia	48.669	19.699	3/9/20	0
Slovakia	48.669	19.699	4/1/20	3
Slovakia	48.669	19.699	4/10/20	23
Slovakia	48.669	19.699	4/11/20	23
Slovakia	48.669	19.699	4/12/20	23
Slovakia	48.669	19.699	4/13/20	107
Slovakia	48.669	19.699	4/14/20	113
Slovakia	48.669	19.699	4/15/20	151
Slovakia	48.669	19.699	4/16/20	167
Slovakia	48.669	19.699	4/2/20	5
Slovakia	48.669	19.699	4/3/20	10
Slovakia	48.669	19.699	4/4/20	10
Slovakia	48.669	19.699	4/5/20	10
Slovakia	48.669	19.699	4/6/20	8
Slovakia	48.669	19.699	4/7/20	13
Slovakia	48.669	19.699	4/8/20	16
Slovakia	48.669	19.699	4/9/20	23
Slovenia	46.1512	14.9955	1/22/20	0
Slovenia	46.1512	14.9955	1/23/20	0
Slovenia	46.1512	14.9955	1/24/20	0
Slovenia	46.1512	14.9955	1/25/20	0
Slovenia	46.1512	14.9955	1/26/20	0
Slovenia	46.1512	14.9955	1/27/20	0
Slovenia	46.1512	14.9955	1/28/20	0
Slovenia	46.1512	14.9955	1/29/20	0
Slovenia	46.1512	14.9955	1/30/20	0
Slovenia	46.1512	14.9955	1/31/20	0
Slovenia	46.1512	14.9955	2/1/20	0
Slovenia	46.1512	14.9955	2/10/20	0
Slovenia	46.1512	14.9955	2/11/20	0
Slovenia	46.1512	14.9955	2/12/20	0
Slovenia	46.1512	14.9955	2/13/20	0
Slovenia	46.1512	14.9955	2/14/20	0
Slovenia	46.1512	14.9955	2/15/20	0
Slovenia	46.1512	14.9955	2/16/20	0
Slovenia	46.1512	14.9955	2/17/20	0
Slovenia	46.1512	14.9955	2/18/20	0
Slovenia	46.1512	14.9955	2/19/20	0
Slovenia	46.1512	14.9955	2/2/20	0
Slovenia	46.1512	14.9955	2/20/20	0
Slovenia	46.1512	14.9955	2/21/20	0
Slovenia	46.1512	14.9955	2/22/20	0
Slovenia	46.1512	14.9955	2/23/20	0
Slovenia	46.1512	14.9955	2/24/20	0
Slovenia	46.1512	14.9955	2/25/20	0
Slovenia	46.1512	14.9955	2/26/20	0
Slovenia	46.1512	14.9955	2/27/20	0
Slovenia	46.1512	14.9955	2/28/20	0
Slovenia	46.1512	14.9955	2/29/20	0
Slovenia	46.1512	14.9955	2/3/20	0
Slovenia	46.1512	14.9955	2/4/20	0
Slovenia	46.1512	14.9955	2/5/20	0
Slovenia	46.1512	14.9955	2/6/20	0
Slovenia	46.1512	14.9955	2/7/20	0
Slovenia	46.1512	14.9955	2/8/20	0
Slovenia	46.1512	14.9955	2/9/20	0
Slovenia	46.1512	14.9955	3/1/20	0
Slovenia	46.1512	14.9955	3/10/20	0
Slovenia	46.1512	14.9955	3/11/20	0
Slovenia	46.1512	14.9955	3/12/20	0
Slovenia	46.1512	14.9955	3/13/20	0
Slovenia	46.1512	14.9955	3/14/20	0
Slovenia	46.1512	14.9955	3/15/20	0
Slovenia	46.1512	14.9955	3/16/20	0
Slovenia	46.1512	14.9955	3/17/20	0
Slovenia	46.1512	14.9955	3/18/20	0
Slovenia	46.1512	14.9955	3/19/20	0
Slovenia	46.1512	14.9955	3/2/20	0
Slovenia	46.1512	14.9955	3/20/20	0
Slovenia	46.1512	14.9955	3/21/20	0
Slovenia	46.1512	14.9955	3/22/20	0
Slovenia	46.1512	14.9955	3/23/20	0
Slovenia	46.1512	14.9955	3/24/20	0
Slovenia	46.1512	14.9955	3/25/20	10
Slovenia	46.1512	14.9955	3/26/20	10
Slovenia	46.1512	14.9955	3/27/20	10
Slovenia	46.1512	14.9955	3/28/20	10
Slovenia	46.1512	14.9955	3/29/20	10
Slovenia	46.1512	14.9955	3/3/20	0
Slovenia	46.1512	14.9955	3/30/20	10
Slovenia	46.1512	14.9955	3/31/20	10
Slovenia	46.1512	14.9955	3/4/20	0
Slovenia	46.1512	14.9955	3/5/20	0
Slovenia	46.1512	14.9955	3/6/20	0
Slovenia	46.1512	14.9955	3/7/20	0
Slovenia	46.1512	14.9955	3/8/20	0
Slovenia	46.1512	14.9955	3/9/20	0
Slovenia	46.1512	14.9955	4/1/20	10
Slovenia	46.1512	14.9955	4/10/20	137
Slovenia	46.1512	14.9955	4/11/20	148
Slovenia	46.1512	14.9955	4/12/20	150
Slovenia	46.1512	14.9955	4/13/20	152
Slovenia	46.1512	14.9955	4/14/20	152
Slovenia	46.1512	14.9955	4/15/20	165
Slovenia	46.1512	14.9955	4/16/20	174
Slovenia	46.1512	14.9955	4/2/20	70
Slovenia	46.1512	14.9955	4/3/20	70
Slovenia	46.1512	14.9955	4/4/20	79
Slovenia	46.1512	14.9955	4/5/20	79
Slovenia	46.1512	14.9955	4/6/20	102
Slovenia	46.1512	14.9955	4/7/20	102
Slovenia	46.1512	14.9955	4/8/20	120
Slovenia	46.1512	14.9955	4/9/20	128
Somalia	5.1521	46.1996	1/22/20	0
Somalia	5.1521	46.1996	1/23/20	0
Somalia	5.1521	46.1996	1/24/20	0
Somalia	5.1521	46.1996	1/25/20	0
Somalia	5.1521	46.1996	1/26/20	0
Somalia	5.1521	46.1996	1/27/20	0
Somalia	5.1521	46.1996	1/28/20	0
Somalia	5.1521	46.1996	1/29/20	0
Somalia	5.1521	46.1996	1/30/20	0
Somalia	5.1521	46.1996	1/31/20	0
Somalia	5.1521	46.1996	2/1/20	0
Somalia	5.1521	46.1996	2/10/20	0
Somalia	5.1521	46.1996	2/11/20	0
Somalia	5.1521	46.1996	2/12/20	0
Somalia	5.1521	46.1996	2/13/20	0
Somalia	5.1521	46.1996	2/14/20	0
Somalia	5.1521	46.1996	2/15/20	0
Somalia	5.1521	46.1996	2/16/20	0
Somalia	5.1521	46.1996	2/17/20	0
Somalia	5.1521	46.1996	2/18/20	0
Somalia	5.1521	46.1996	2/19/20	0
Somalia	5.1521	46.1996	2/2/20	0
Somalia	5.1521	46.1996	2/20/20	0
Somalia	5.1521	46.1996	2/21/20	0
Somalia	5.1521	46.1996	2/22/20	0
Somalia	5.1521	46.1996	2/23/20	0
Somalia	5.1521	46.1996	2/24/20	0
Somalia	5.1521	46.1996	2/25/20	0
Somalia	5.1521	46.1996	2/26/20	0
Somalia	5.1521	46.1996	2/27/20	0
Somalia	5.1521	46.1996	2/28/20	0
Somalia	5.1521	46.1996	2/29/20	0
Somalia	5.1521	46.1996	2/3/20	0
Somalia	5.1521	46.1996	2/4/20	0
Somalia	5.1521	46.1996	2/5/20	0
Somalia	5.1521	46.1996	2/6/20	0
Somalia	5.1521	46.1996	2/7/20	0
Somalia	5.1521	46.1996	2/8/20	0
Somalia	5.1521	46.1996	2/9/20	0
Somalia	5.1521	46.1996	3/1/20	0
Somalia	5.1521	46.1996	3/10/20	0
Somalia	5.1521	46.1996	3/11/20	0
Somalia	5.1521	46.1996	3/12/20	0
Somalia	5.1521	46.1996	3/13/20	0
Somalia	5.1521	46.1996	3/14/20	0
Somalia	5.1521	46.1996	3/15/20	0
Somalia	5.1521	46.1996	3/16/20	0
Somalia	5.1521	46.1996	3/17/20	0
Somalia	5.1521	46.1996	3/18/20	0
Somalia	5.1521	46.1996	3/19/20	0
Somalia	5.1521	46.1996	3/2/20	0
Somalia	5.1521	46.1996	3/20/20	0
Somalia	5.1521	46.1996	3/21/20	0
Somalia	5.1521	46.1996	3/22/20	0
Somalia	5.1521	46.1996	3/23/20	0
Somalia	5.1521	46.1996	3/24/20	0
Somalia	5.1521	46.1996	3/25/20	0
Somalia	5.1521	46.1996	3/26/20	0
Somalia	5.1521	46.1996	3/27/20	0
Somalia	5.1521	46.1996	3/28/20	0
Somalia	5.1521	46.1996	3/29/20	0
Somalia	5.1521	46.1996	3/3/20	0
Somalia	5.1521	46.1996	3/30/20	0
Somalia	5.1521	46.1996	3/31/20	1
Somalia	5.1521	46.1996	3/4/20	0
Somalia	5.1521	46.1996	3/5/20	0
Somalia	5.1521	46.1996	3/6/20	0
Somalia	5.1521	46.1996	3/7/20	0
Somalia	5.1521	46.1996	3/8/20	0
Somalia	5.1521	46.1996	3/9/20	0
Somalia	5.1521	46.1996	4/1/20	1
Somalia	5.1521	46.1996	4/10/20	1
Somalia	5.1521	46.1996	4/11/20	1
Somalia	5.1521	46.1996	4/12/20	2
Somalia	5.1521	46.1996	4/13/20	2
Somalia	5.1521	46.1996	4/14/20	2
Somalia	5.1521	46.1996	4/15/20	2
Somalia	5.1521	46.1996	4/16/20	2
Somalia	5.1521	46.1996	4/2/20	1
Somalia	5.1521	46.1996	4/3/20	1
Somalia	5.1521	46.1996	4/4/20	1
Somalia	5.1521	46.1996	4/5/20	1
Somalia	5.1521	46.1996	4/6/20	1
Somalia	5.1521	46.1996	4/7/20	1
Somalia	5.1521	46.1996	4/8/20	1
Somalia	5.1521	46.1996	4/9/20	1
South Africa	-30.5595	22.9375	1/22/20	0
South Africa	-30.5595	22.9375	1/23/20	0
South Africa	-30.5595	22.9375	1/24/20	0
South Africa	-30.5595	22.9375	1/25/20	0
South Africa	-30.5595	22.9375	1/26/20	0
South Africa	-30.5595	22.9375	1/27/20	0
South Africa	-30.5595	22.9375	1/28/20	0
South Africa	-30.5595	22.9375	1/29/20	0
South Africa	-30.5595	22.9375	1/30/20	0
South Africa	-30.5595	22.9375	1/31/20	0
South Africa	-30.5595	22.9375	2/1/20	0
South Africa	-30.5595	22.9375	2/10/20	0
South Africa	-30.5595	22.9375	2/11/20	0
South Africa	-30.5595	22.9375	2/12/20	0
South Africa	-30.5595	22.9375	2/13/20	0
South Africa	-30.5595	22.9375	2/14/20	0
South Africa	-30.5595	22.9375	2/15/20	0
South Africa	-30.5595	22.9375	2/16/20	0
South Africa	-30.5595	22.9375	2/17/20	0
South Africa	-30.5595	22.9375	2/18/20	0
South Africa	-30.5595	22.9375	2/19/20	0
South Africa	-30.5595	22.9375	2/2/20	0
South Africa	-30.5595	22.9375	2/20/20	0
South Africa	-30.5595	22.9375	2/21/20	0
South Africa	-30.5595	22.9375	2/22/20	0
South Africa	-30.5595	22.9375	2/23/20	0
South Africa	-30.5595	22.9375	2/24/20	0
South Africa	-30.5595	22.9375	2/25/20	0
South Africa	-30.5595	22.9375	2/26/20	0
South Africa	-30.5595	22.9375	2/27/20	0
South Africa	-30.5595	22.9375	2/28/20	0
South Africa	-30.5595	22.9375	2/29/20	0
South Africa	-30.5595	22.9375	2/3/20	0
South Africa	-30.5595	22.9375	2/4/20	0
South Africa	-30.5595	22.9375	2/5/20	0
South Africa	-30.5595	22.9375	2/6/20	0
South Africa	-30.5595	22.9375	2/7/20	0
South Africa	-30.5595	22.9375	2/8/20	0
South Africa	-30.5595	22.9375	2/9/20	0
South Africa	-30.5595	22.9375	3/1/20	0
South Africa	-30.5595	22.9375	3/10/20	0
South Africa	-30.5595	22.9375	3/11/20	0
South Africa	-30.5595	22.9375	3/12/20	0
South Africa	-30.5595	22.9375	3/13/20	0
South Africa	-30.5595	22.9375	3/14/20	0
South Africa	-30.5595	22.9375	3/15/20	0
South Africa	-30.5595	22.9375	3/16/20	0
South Africa	-30.5595	22.9375	3/17/20	0
South Africa	-30.5595	22.9375	3/18/20	0
South Africa	-30.5595	22.9375	3/19/20	0
South Africa	-30.5595	22.9375	3/2/20	0
South Africa	-30.5595	22.9375	3/20/20	0
South Africa	-30.5595	22.9375	3/21/20	0
South Africa	-30.5595	22.9375	3/22/20	0
South Africa	-30.5595	22.9375	3/23/20	0
South Africa	-30.5595	22.9375	3/24/20	4
South Africa	-30.5595	22.9375	3/25/20	12
South Africa	-30.5595	22.9375	3/26/20	12
South Africa	-30.5595	22.9375	3/27/20	31
South Africa	-30.5595	22.9375	3/28/20	31
South Africa	-30.5595	22.9375	3/29/20	31
South Africa	-30.5595	22.9375	3/3/20	0
South Africa	-30.5595	22.9375	3/30/20	31
South Africa	-30.5595	22.9375	3/31/20	31
South Africa	-30.5595	22.9375	3/4/20	0
South Africa	-30.5595	22.9375	3/5/20	0
South Africa	-30.5595	22.9375	3/6/20	0
South Africa	-30.5595	22.9375	3/7/20	0
South Africa	-30.5595	22.9375	3/8/20	0
South Africa	-30.5595	22.9375	3/9/20	0
South Africa	-30.5595	22.9375	4/1/20	50
South Africa	-30.5595	22.9375	4/10/20	410
South Africa	-30.5595	22.9375	4/11/20	410
South Africa	-30.5595	22.9375	4/12/20	410
South Africa	-30.5595	22.9375	4/13/20	410
South Africa	-30.5595	22.9375	4/14/20	410
South Africa	-30.5595	22.9375	4/15/20	410
South Africa	-30.5595	22.9375	4/16/20	903
South Africa	-30.5595	22.9375	4/2/20	50
South Africa	-30.5595	22.9375	4/3/20	95
South Africa	-30.5595	22.9375	4/4/20	95
South Africa	-30.5595	22.9375	4/5/20	95
South Africa	-30.5595	22.9375	4/6/20	95
South Africa	-30.5595	22.9375	4/7/20	95
South Africa	-30.5595	22.9375	4/8/20	95
South Africa	-30.5595	22.9375	4/9/20	95
South Sudan	6.877	31.307	1/22/20	0
South Sudan	6.877	31.307	1/23/20	0
South Sudan	6.877	31.307	1/24/20	0
South Sudan	6.877	31.307	1/25/20	0
South Sudan	6.877	31.307	1/26/20	0
South Sudan	6.877	31.307	1/27/20	0
South Sudan	6.877	31.307	1/28/20	0
South Sudan	6.877	31.307	1/29/20	0
South Sudan	6.877	31.307	1/30/20	0
South Sudan	6.877	31.307	1/31/20	0
South Sudan	6.877	31.307	2/1/20	0
South Sudan	6.877	31.307	2/10/20	0
South Sudan	6.877	31.307	2/11/20	0
South Sudan	6.877	31.307	2/12/20	0
South Sudan	6.877	31.307	2/13/20	0
South Sudan	6.877	31.307	2/14/20	0
South Sudan	6.877	31.307	2/15/20	0
South Sudan	6.877	31.307	2/16/20	0
South Sudan	6.877	31.307	2/17/20	0
South Sudan	6.877	31.307	2/18/20	0
South Sudan	6.877	31.307	2/19/20	0
South Sudan	6.877	31.307	2/2/20	0
South Sudan	6.877	31.307	2/20/20	0
South Sudan	6.877	31.307	2/21/20	0
South Sudan	6.877	31.307	2/22/20	0
South Sudan	6.877	31.307	2/23/20	0
South Sudan	6.877	31.307	2/24/20	0
South Sudan	6.877	31.307	2/25/20	0
South Sudan	6.877	31.307	2/26/20	0
South Sudan	6.877	31.307	2/27/20	0
South Sudan	6.877	31.307	2/28/20	0
South Sudan	6.877	31.307	2/29/20	0
South Sudan	6.877	31.307	2/3/20	0
South Sudan	6.877	31.307	2/4/20	0
South Sudan	6.877	31.307	2/5/20	0
South Sudan	6.877	31.307	2/6/20	0
South Sudan	6.877	31.307	2/7/20	0
South Sudan	6.877	31.307	2/8/20	0
South Sudan	6.877	31.307	2/9/20	0
